URL,traffic,avg_position,keywords
https://www.designrush.com/agency/digital-marketing,2146.0,6.266666666666667,180
https://www.designrush.com/agency/digital-marketing/us,466.0,2.3,50
https://www.designrush.com/agency/digital-marketing/trends/what-does-a-digital-marketing-agency-do,258.0,6.947368421052632,19
https://www.designrush.com/agency/digital-marketing/cy,257.0,1.2857142857142858,7
https://www.designrush.com/agency/digital-marketing/b2c,135.0,2.875,8
https://www.designrush.com/agency/digital-marketing/nft-marketing,113.0,2.4166666666666665,12
https://www.designrush.com/agency/digital-marketing/my,105.0,3.5294117647058822,17
https://www.designrush.com/agency/digital-marketing/trends/cost-of-digital-marketing,101.0,3.0,17
https://www.designrush.com/agency/digital-marketing/trends/digital-marketing-consultant,87.0,6.571428571428571,7
https://www.designrush.com/agency/digital-marketing/trends/digital-marketing-for-car-dealerships,82.0,2.5,22
https://www.designrush.com/agency/digital-marketing/in/hyderabad,72.0,2.0526315789473686,19
https://www.designrush.com/agency/digital-marketing/pk,60.0,1.4615384615384615,13
https://www.designrush.com/agency/digital-marketing/app-marketing,56.0,7.769230769230769,13
https://www.designrush.com/agency/digital-marketing/digital-media-companies,54.0,2.75,4
https://www.designrush.com/agency/digital-marketing/trends/high-ticket-digital-marketing,54.0,2.6666666666666665,3
https://www.designrush.com/agency/digital-marketing/search-engine,51.0,11.928571428571429,14
https://www.designrush.com/agency/digital-marketing/ph,50.0,2.2,15
https://www.designrush.com/agency/digital-marketing/inbound,50.0,5.7,10
https://www.designrush.com/agency/digital-marketing/trends/marketing-agency-tools,40.0,4.333333333333333,6
https://www.designrush.com/agency/digital-marketing/michigan,39.0,4.75,16
